UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON
202046,1,584,0.0,81.0,503.0
202046,2,584,0.0,81.0,503.0
202046,3,575,0.0,81.0,494.0
202046,11,114,0.0,2.0,16.0
202073,1,341,0.0,92.0,249.0
202073,2,198,0.0,74.0,124.0
202073,3,194,0.0,74.0,120.0
202073,11,114,0.0,2.0,16.0
202073,11,143,0.0,18.0,125.0
202134,1,6030,1314.0,1654.0,2714.0
202134,2,6030,819.0,1654.0,2714.0
202134,3,6030,776.0,1654.0,2714.0
202134,11,274,43.0,44.0,187.0
202134,11,4609,757.0,1373.0,2479.0
202170,1,972,12.0,494.0,466.0
202170,2,956,12.0,487.0,457.0
202170,3,956,12.0,487.0,457.0
202170,11,114,0.0,7.0,16.0
202222,1,6030,1314.0,1654.0,2714.0
202222,2,6030,1314.0,1654.0,2714.0
202222,3,6030,1314.0,1654.0,2714.0
202222,11,6030,1314.0,1077.0,2714.0
202356,1,6030,1314.0,1654.0,2714.0
202356,2,6030,1314.0,1654.0,2714.0
202356,3,6030,1314.0,1654.0,2714.0
202356,11,4130,1314.0,516.0,1733.0
202435,1,114,16.0,92.0,16.0
202435,2,114,16.0,92.0,16.0
202435,3,114,12.0,75.0,16.0
202435,11,114,4.0,17.0,16.0
202480,1,6030,917.0,1654.0,2714.0
202480,2,6030,13.0,1578.0,2714.0
202480,3,6030,13.0,1575.0,2714.0
202480,11,114,0.0,3.0,64.0
202480,11,3258,904.0,452.0,1902.0
202514,1,540,59.0,165.0,316.0
202514,2,486,5.0,165.0,316.0
202514,3,478,5.0,162.0,311.0
202514,11,114,0.0,3.0,16.0
202514,11,114,54.0,2.0,16.0
202648,1,4353,1185.0,1323.0,1845.0
202648,2,4353,1185.0,1323.0,1845.0
202648,3,1333,562.0,519.0,252.0
202648,11,3020,623.0,804.0,1593.0
202763,1,4869,462.0,1620.0,2714.0
202763,2,3795,166.0,1347.0,2282.0
202763,3,2257,47.0,1286.0,924.0
202763,11,1538,119.0,61.0,1358.0
202763,11,1074,296.0,273.0,505.0
202806,1,6030,1314.0,277.0,372.0
202806,2,5647,1314.0,66.0,357.0
202806,3,5117,1314.0,66.0,197.0
202806,11,530,370.0,2.0,160.0
202806,11,2397,1314.0,211.0,16.0
202903,1,443,251.0,151.0,41.0
202903,2,419,227.0,151.0,41.0
202903,3,268,104.0,148.0,16.0
202903,11,151,123.0,3.0,25.0
202903,11,114,24.0,2.0,16.0
202912,1,342,34.0,93.0,215.0
202912,2,342,34.0,93.0,215.0
202912,3,318,34.0,93.0,191.0
202912,11,114,0.0,2.0,24.0
203067,1,318,30.0,288.0,16.0
203067,11,318,30.0,288.0,16.0
203085,1,1086,30.0,547.0,509.0
203085,2,933,9.0,437.0,487.0
203085,3,913,4.0,433.0,476.0
203085,11,114,5.0,4.0,16.0
203085,11,153,21.0,110.0,22.0
203128,1,1018,77.0,166.0,775.0
203128,2,1002,68.0,162.0,772.0
203128,3,737,53.0,156.0,528.0
203128,11,265,15.0,6.0,244.0
203128,11,114,9.0,4.0,16.0
203155,1,1951,254.0,783.0,914.0
203155,2,1951,254.0,783.0,914.0
203155,3,1765,123.0,760.0,882.0
203155,11,186,131.0,23.0,32.0
203234,1,114,0.0,53.0,16.0
203234,2,114,0.0,53.0,16.0
203234,3,114,0.0,53.0,16.0
203289,1,114,0.0,40.0,16.0
203289,2,114,0.0,40.0,16.0
203289,3,114,0.0,40.0,16.0
203331,1,6030,1314.0,461.0,1649.0
203331,2,6030,1314.0,461.0,1649.0
203331,3,6030,1314.0,311.0,413.0
203331,11,1690,304.0,150.0,1236.0
203368,1,2922,141.0,534.0,2247.0
203368,2,2417,0.0,338.0,2079.0
203368,3,2358,0.0,335.0,2023.0
203368,11,114,0.0,3.0,56.0
203368,11,505,141.0,196.0,168.0
203386,1,2643,14.0,890.0,1739.0
203386,2,2643,14.0,890.0,1739.0
203386,3,2643,14.0,890.0,1739.0
203447,1,1723,1138.0,278.0,307.0
203447,2,1723,1138.0,278.0,307.0
203447,3,1331,908.0,252.0,171.0
203447,11,392,230.0,26.0,136.0
203456,1,1024,748.0,94.0,182.0
203456,2,1024,748.0,94.0,182.0
203456,3,736,566.0,71.0,99.0
203456,11,288,182.0,23.0,83.0
203465,1,3446,1294.0,993.0,1159.0
203465,2,3443,1293.0,993.0,1157.0
203465,3,2602,927.0,939.0,736.0
203465,11,841,366.0,54.0,421.0
203465,11,114,1.0,2.0,16.0
203474,1,1734,1166.0,312.0,256.0
203474,2,1734,1166.0,312.0,256.0
203474,3,1471,958.0,301.0,212.0
203474,11,263,208.0,11.0,44.0
203483,1,1940,1024.0,456.0,460.0
203483,2,1940,1024.0,456.0,460.0
203483,3,1591,894.0,426.0,271.0
203483,11,349,130.0,30.0,189.0
203492,1,1315,677.0,273.0,365.0
203492,2,1315,677.0,273.0,365.0
203492,3,1008,558.0,263.0,187.0
203492,11,307,119.0,10.0,178.0
203517,1,6030,1314.0,1654.0,2714.0
203517,2,6030,1314.0,1654.0,2714.0
203517,3,6030,1314.0,1654.0,2714.0
203517,11,1239,504.0,132.0,603.0
203517,11,5436,1314.0,787.0,2349.0
203526,1,2095,1163.0,436.0,496.0
203526,2,2095,1163.0,436.0,496.0
203526,3,1517,813.0,387.0,317.0
203526,11,578,350.0,49.0,179.0
203544,1,832,96.0,249.0,487.0
203544,2,645,96.0,174.0,375.0
203544,3,572,73.0,168.0,331.0
203544,11,114,23.0,6.0,44.0
203544,11,187,0.0,75.0,112.0
203580,1,906,123.0,526.0,257.0
203580,2,738,22.0,516.0,200.0
203580,3,662,21.0,500.0,141.0
203580,11,114,1.0,16.0,59.0
203580,11,168,101.0,10.0,57.0
203599,1,4620,1281.0,1448.0,1891.0
203599,2,4620,1281.0,1448.0,1891.0
203599,3,3191,946.0,1090.0,1155.0
203599,11,1429,335.0,358.0,736.0
203678,1,3533,501.0,770.0,2262.0
203678,2,3533,501.0,770.0,2262.0
203678,3,1383,250.0,577.0,556.0
203678,11,2150,251.0,193.0,1706.0
203748,1,6030,1314.0,1654.0,2714.0
203748,2,6030,1314.0,1654.0,2714.0
203748,3,5483,1314.0,1654.0,1613.0
203748,11,3687,841.0,836.0,2010.0
203757,1,1136,135.0,352.0,649.0
203757,2,953,44.0,339.0,570.0
203757,3,749,24.0,329.0,396.0
203757,11,204,20.0,10.0,174.0
203757,11,183,91.0,13.0,79.0
203775,1,1199,310.0,453.0,436.0
203775,2,947,95.0,426.0,426.0
203775,3,818,62.0,423.0,333.0
203775,11,129,33.0,3.0,93.0
203775,11,252,215.0,27.0,16.0
203845,1,1198,10.0,72.0,1116.0
203845,2,1109,7.0,70.0,1032.0
203845,3,1064,1.0,68.0,995.0
203845,11,114,6.0,2.0,37.0
203845,11,114,3.0,2.0,84.0
203881,1,2767,563.0,619.0,1585.0
203881,2,2767,563.0,619.0,1585.0
203881,3,1276,295.0,393.0,588.0
203881,11,1491,268.0,226.0,997.0
203960,1,1261,491.0,435.0,335.0
203960,2,1120,395.0,409.0,316.0
203960,3,1106,383.0,408.0,315.0
203960,11,114,12.0,2.0,16.0
203960,11,141,96.0,26.0,19.0
203997,1,136,91.0,33.0,16.0
203997,11,136,91.0,33.0,16.0
204006,1,2268,648.0,1158.0,462.0
204006,2,2251,631.0,1158.0,462.0
204006,3,2065,528.0,1106.0,431.0
204006,11,186,103.0,52.0,31.0
204006,11,114,17.0,2.0,16.0
204015,1,1269,528.0,578.0,163.0
204015,2,1269,528.0,578.0,163.0
204015,3,946,316.0,509.0,121.0
204015,11,323,212.0,69.0,42.0
204024,1,6030,1166.0,1654.0,2714.0
204024,2,6030,107.0,1654.0,2714.0
204024,3,6030,61.0,1654.0,2714.0
204024,11,143,46.0,15.0,82.0
204024,11,2243,1059.0,225.0,959.0
204176,1,766,273.0,485.0,16.0
204176,2,628,144.0,477.0,16.0
204176,3,628,144.0,477.0,16.0
204176,11,138,129.0,8.0,16.0
204185,1,2130,73.0,584.0,1473.0
204185,2,1891,0.0,525.0,1366.0
204185,3,1867,0.0,523.0,1344.0
204185,11,114,0.0,2.0,22.0
204185,11,239,73.0,59.0,107.0
204194,1,1941,676.0,445.0,820.0
204194,2,1628,413.0,445.0,770.0
204194,3,1481,329.0,399.0,753.0
204194,11,147,84.0,46.0,17.0
204194,11,313,263.0,2.0,50.0
204200,1,2027,155.0,405.0,1467.0
204200,2,1423,9.0,357.0,1057.0
204200,3,1045,8.0,357.0,680.0
204200,11,378,1.0,2.0,377.0
204200,11,604,146.0,48.0,410.0
204255,1,1726,251.0,644.0,831.0
204255,2,1726,251.0,644.0,831.0
204255,3,763,176.0,399.0,188.0
204255,11,963,75.0,245.0,643.0
204264,1,2117,578.0,87.0,1452.0
204264,2,1484,113.0,64.0,1307.0
204264,3,1436,113.0,64.0,1259.0
204264,11,114,0.0,2.0,48.0
204264,11,633,465.0,23.0,145.0
204422,1,2439,573.0,1010.0,856.0
204422,2,2439,573.0,1010.0,856.0
204422,3,1250,382.0,753.0,115.0
204422,11,1189,191.0,257.0,741.0
204440,1,4030,605.0,646.0,2714.0
204440,2,4030,605.0,646.0,2714.0
204440,3,1028,155.0,308.0,565.0
204440,11,3002,450.0,338.0,2214.0
204468,1,1444,534.0,241.0,669.0
204468,2,1329,446.0,235.0,648.0
204468,3,1067,189.0,235.0,643.0
204468,11,262,257.0,2.0,16.0
204468,11,115,88.0,6.0,21.0
204477,1,1001,24.0,251.0,726.0
204477,11,1001,24.0,251.0,726.0
204486,1,2615,426.0,443.0,1746.0
204486,2,2576,387.0,443.0,1746.0
204486,3,2575,386.0,443.0,1746.0
204486,11,114,1.0,2.0,16.0
204486,11,114,39.0,2.0,16.0
204617,1,1276,208.0,498.0,570.0
204617,2,846,42.0,416.0,388.0
204617,3,795,32.0,410.0,353.0
204617,11,114,10.0,6.0,35.0
204617,11,430,166.0,82.0,182.0
204635,1,3015,2.0,339.0,2674.0
204635,2,2569,2.0,208.0,2359.0
204635,3,2402,1.0,207.0,2194.0
204635,11,167,1.0,2.0,165.0
204635,11,446,0.0,131.0,315.0
204662,1,446,12.0,295.0,139.0
204662,2,446,12.0,295.0,139.0
204662,3,421,9.0,279.0,133.0
204662,11,114,3.0,16.0,16.0
204671,1,818,31.0,432.0,355.0
204671,2,818,31.0,432.0,355.0
204671,3,731,19.0,403.0,309.0
204671,11,114,12.0,29.0,46.0
204680,1,828,98.0,464.0,266.0
204680,2,827,97.0,464.0,266.0
204680,3,722,51.0,436.0,235.0
204680,11,114,46.0,28.0,31.0
204680,11,114,1.0,2.0,16.0
204699,1,900,45.0,669.0,186.0
204699,2,900,45.0,669.0,186.0
204699,3,833,35.0,648.0,150.0
204699,11,114,10.0,21.0,36.0
204705,1,2263,197.0,1407.0,659.0
204705,2,2263,197.0,1407.0,659.0
204705,3,2119,163.0,1382.0,574.0
204705,11,144,34.0,25.0,85.0
204723,1,303,0.0,303.0,16.0
204723,2,303,0.0,303.0,16.0
204723,3,303,0.0,303.0,16.0
204796,1,6030,1314.0,1654.0,2714.0
204796,2,6030,1314.0,1654.0,2714.0
204796,3,6030,1314.0,1654.0,2714.0
204796,11,983,253.0,259.0,471.0
204796,11,6030,1314.0,1654.0,2714.0
204802,1,1143,365.0,645.0,133.0
204802,2,1143,365.0,645.0,133.0
204802,3,288,59.0,179.0,50.0
204802,11,855,306.0,466.0,83.0
204820,1,1928,646.0,1072.0,210.0
204820,2,1928,646.0,1072.0,210.0
204820,3,758,261.0,373.0,124.0
204820,11,1170,385.0,699.0,86.0
204839,1,2006,648.0,1168.0,190.0
204839,2,2006,648.0,1168.0,190.0
204839,3,534,162.0,288.0,84.0
204839,11,1472,486.0,880.0,106.0
204848,1,1994,722.0,1148.0,124.0
204848,2,1994,722.0,1148.0,124.0
204848,3,633,214.0,362.0,57.0
204848,11,1361,508.0,786.0,67.0
204857,1,6030,1314.0,1654.0,2714.0
204857,2,6030,1314.0,1654.0,2714.0
204857,3,6030,1314.0,1654.0,2714.0
204857,11,502,278.0,111.0,113.0
204857,11,6030,1314.0,568.0,2714.0
204866,1,1923,621.0,1154.0,148.0
204866,2,1923,621.0,1154.0,148.0
204866,3,560,159.0,290.0,111.0
204866,11,1363,462.0,864.0,37.0
204884,1,149,43.0,47.0,59.0
204884,2,149,43.0,47.0,59.0
204884,3,149,43.0,47.0,59.0
204909,1,1410,0.0,2.0,1410.0
204909,2,1410,0.0,2.0,1410.0
204909,3,1401,0.0,2.0,1401.0
204909,11,114,0.0,2.0,16.0
204936,1,2458,51.0,420.0,1987.0
204936,2,2173,2.0,360.0,1811.0
204936,3,2097,1.0,358.0,1738.0
204936,11,114,1.0,2.0,73.0
204936,11,285,49.0,60.0,176.0
204945,1,6030,1314.0,1654.0,2714.0
204945,2,6030,1314.0,1654.0,2714.0
204945,3,4298,907.0,1654.0,1670.0
204945,11,3261,595.0,207.0,2459.0
204990,1,187,106.0,73.0,16.0
204990,11,187,106.0,73.0,16.0
205027,1,161,105.0,2.0,56.0
205027,11,127,105.0,2.0,22.0
205054,1,404,0.0,195.0,209.0
205054,2,404,0.0,195.0,209.0
205054,3,404,0.0,195.0,209.0
205179,1,441,0.0,386.0,55.0
205179,2,441,0.0,386.0,55.0
205179,3,441,0.0,386.0,55.0
205203,1,1800,165.0,363.0,1272.0
205203,2,1774,165.0,337.0,1272.0
205203,3,704,79.0,337.0,288.0
205203,11,1070,86.0,2.0,984.0
205203,11,114,0.0,26.0,16.0
205391,1,178,54.0,2.0,124.0
205391,2,178,54.0,2.0,124.0
205391,3,178,54.0,2.0,124.0
205443,1,3297,408.0,1654.0,961.0
205443,2,3091,269.0,1654.0,902.0
205443,3,2425,199.0,1654.0,493.0
205443,11,666,70.0,187.0,409.0
205443,11,206,139.0,8.0,59.0
205470,1,6030,1314.0,1654.0,2714.0
205470,2,6030,1314.0,1654.0,2714.0
205470,3,6030,1314.0,1654.0,2714.0
205470,11,4968,1314.0,322.0,2231.0
205841,1,6030,1314.0,1654.0,2714.0
205841,2,6030,1314.0,1654.0,2714.0
205841,3,6030,1314.0,1654.0,1937.0
205841,11,3823,839.0,674.0,2310.0
205887,1,403,177.0,201.0,25.0
205887,2,403,177.0,201.0,25.0
205887,3,403,177.0,201.0,25.0
205957,1,3656,1027.0,1147.0,1482.0
205957,2,2785,365.0,1061.0,1359.0
205957,3,2605,251.0,1048.0,1306.0
205957,11,180,114.0,13.0,53.0
205957,11,871,662.0,86.0,123.0
205966,1,1947,542.0,593.0,812.0
205966,2,1947,542.0,593.0,812.0
205966,3,748,251.0,278.0,219.0
205966,11,1199,291.0,315.0,593.0
206011,1,2207,449.0,635.0,1123.0
206011,2,2207,449.0,635.0,1123.0
206011,3,1095,252.0,485.0,358.0
206011,11,1112,197.0,150.0,765.0
206048,1,3044,1266.0,675.0,1103.0
206048,2,2339,733.0,528.0,1078.0
206048,3,1985,591.0,471.0,923.0
206048,11,354,142.0,57.0,155.0
206048,11,705,533.0,147.0,25.0
206084,1,6030,1314.0,1654.0,2714.0
206084,2,6030,1314.0,1654.0,2714.0
206084,3,6030,1204.0,1654.0,2714.0
206084,11,1178,546.0,209.0,423.0
206084,11,3580,529.0,755.0,2296.0
206154,1,114,2.0,4.0,16.0
206154,2,114,2.0,4.0,16.0
206154,3,114,2.0,4.0,16.0
206279,1,787,659.0,128.0,16.0
206279,2,481,478.0,3.0,16.0
206279,3,468,465.0,3.0,16.0
206279,11,114,13.0,2.0,16.0
206279,11,306,181.0,125.0,16.0
206288,1,467,109.0,136.0,222.0
206288,11,467,109.0,136.0,222.0
206349,1,950,61.0,382.0,507.0
206349,2,625,38.0,323.0,264.0
206349,3,618,35.0,323.0,260.0
206349,11,114,3.0,2.0,16.0
206349,11,325,23.0,59.0,243.0
206394,1,114,5.0,38.0,16.0
206394,2,114,5.0,38.0,16.0
206394,3,114,5.0,38.0,16.0
206394,11,114,0.0,2.0,16.0
206437,1,2309,570.0,353.0,1386.0
206437,2,1558,146.0,143.0,1269.0
206437,3,1454,143.0,130.0,1181.0
206437,11,114,3.0,13.0,88.0
206437,11,751,424.0,210.0,117.0
206446,1,1556,220.0,828.0,508.0
206446,2,1556,220.0,828.0,508.0
206446,3,936,147.0,664.0,125.0
206446,11,620,73.0,164.0,383.0
206491,1,656,55.0,2.0,601.0
206491,2,643,42.0,2.0,601.0
206491,3,639,42.0,2.0,597.0
206491,11,114,0.0,2.0,16.0
206491,11,114,13.0,2.0,16.0
206507,1,1046,80.0,344.0,622.0
206507,2,1015,66.0,344.0,605.0
206507,3,1011,65.0,343.0,603.0
206507,11,114,1.0,2.0,16.0
206507,11,114,14.0,2.0,17.0
206516,1,121,96.0,5.0,20.0
206516,11,121,96.0,5.0,20.0
206525,1,1299,14.0,32.0,1253.0
206525,2,1258,0.0,12.0,1246.0
206525,3,1235,0.0,12.0,1223.0
206525,11,114,0.0,2.0,23.0
206525,11,114,14.0,20.0,16.0
206589,1,1967,0.0,2.0,1967.0
206589,2,1967,0.0,2.0,1967.0
206589,3,1960,0.0,2.0,1960.0
206589,11,114,0.0,2.0,16.0
206604,1,6030,1224.0,1654.0,2714.0
206604,2,6030,746.0,1654.0,2194.0
206604,3,6030,586.0,1654.0,1806.0
206604,11,611,160.0,63.0,388.0
206604,11,2740,478.0,824.0,1438.0
206613,1,1294,365.0,550.0,379.0
206613,2,1294,365.0,550.0,379.0
206613,3,984,247.0,494.0,243.0
206613,11,310,118.0,56.0,136.0
206622,1,6030,580.0,1654.0,2714.0
206622,2,4852,85.0,1654.0,2714.0
206622,3,4837,84.0,1654.0,2714.0
206622,11,114,1.0,2.0,16.0
206622,11,1262,495.0,151.0,616.0
206695,1,6030,1314.0,1654.0,2714.0
206695,2,6030,564.0,1654.0,2714.0
206695,3,6030,410.0,1654.0,2714.0
206695,11,1081,154.0,143.0,784.0
206695,11,2249,1314.0,388.0,493.0
206817,1,299,19.0,211.0,69.0
206817,2,299,19.0,211.0,69.0
206817,3,299,19.0,211.0,69.0
206835,1,848,199.0,298.0,351.0
206835,2,722,97.0,296.0,329.0
206835,3,722,97.0,296.0,329.0
206835,11,126,102.0,2.0,22.0
206862,1,1507,287.0,591.0,629.0
206862,2,912,6.0,541.0,365.0
206862,3,908,6.0,541.0,361.0
206862,11,114,0.0,2.0,16.0
206862,11,595,281.0,50.0,264.0
206905,1,300,4.0,2.0,296.0
206905,2,300,4.0,2.0,296.0
206905,3,114,4.0,2.0,53.0
206905,11,243,0.0,2.0,243.0
206914,1,3418,799.0,1561.0,1058.0
206914,2,3133,721.0,1441.0,971.0
206914,3,2643,629.0,1371.0,643.0
206914,11,490,92.0,70.0,328.0
206914,11,285,78.0,120.0,87.0
206923,1,1823,778.0,617.0,428.0
206923,2,1823,778.0,617.0,428.0
206923,3,1133,490.0,435.0,208.0
206923,11,690,288.0,182.0,220.0
206932,1,441,0.0,66.0,375.0
206932,2,441,0.0,66.0,375.0
206932,3,441,0.0,66.0,375.0
206941,1,6030,1314.0,1654.0,2714.0
206941,2,6030,1314.0,1654.0,2714.0
206941,3,6030,1314.0,1654.0,2714.0
206941,11,339,80.0,56.0,203.0
206941,11,1511,265.0,367.0,879.0
206996,1,1687,828.0,584.0,275.0
206996,2,1687,828.0,584.0,275.0
206996,3,1346,585.0,527.0,234.0
206996,11,341,243.0,57.0,41.0
207041,1,3376,787.0,1654.0,751.0
207041,2,2730,419.0,1654.0,652.0
207041,3,2584,418.0,1514.0,652.0
207041,11,146,1.0,145.0,16.0
207041,11,646,368.0,179.0,99.0
207050,1,1238,1235.0,2.0,16.0
207050,2,1238,1235.0,2.0,16.0
207050,3,939,936.0,2.0,16.0
207050,11,299,299.0,2.0,16.0
207069,1,1735,1089.0,438.0,208.0
207069,2,1735,1089.0,438.0,208.0
207069,3,753,313.0,336.0,104.0
207069,11,982,776.0,102.0,104.0
207157,1,281,90.0,164.0,27.0
207157,2,269,78.0,164.0,27.0
207157,3,242,69.0,148.0,25.0
207157,11,114,9.0,16.0,16.0
207157,11,114,12.0,2.0,16.0
207209,1,1903,71.0,917.0,915.0
207209,2,1774,50.0,907.0,817.0
207209,3,1774,50.0,907.0,817.0
207209,11,129,21.0,10.0,98.0
207236,1,2282,1309.0,672.0,301.0
207236,2,2282,1309.0,672.0,301.0
207236,3,1300,586.0,482.0,232.0
207236,11,982,723.0,190.0,69.0
207254,1,639,117.0,470.0,52.0
207254,2,639,117.0,470.0,52.0
207254,3,639,117.0,470.0,52.0
207263,1,6030,1314.0,1654.0,1491.0
207263,2,5242,1314.0,1654.0,1148.0
207263,3,4885,1314.0,1654.0,974.0
207263,11,357,125.0,58.0,174.0
207263,11,1460,784.0,333.0,343.0
207281,1,3271,778.0,1023.0,1470.0
207281,2,3271,778.0,1023.0,1470.0
207281,3,1905,475.0,929.0,501.0
207281,11,1366,303.0,94.0,969.0
207290,1,1717,646.0,553.0,518.0
207290,2,1717,646.0,553.0,518.0
207290,3,1529,528.0,518.0,483.0
207290,11,188,118.0,35.0,35.0
207306,1,1852,268.0,562.0,1022.0
207306,2,1647,216.0,504.0,927.0
207306,3,1430,114.0,467.0,849.0
207306,11,217,102.0,37.0,78.0
207306,11,205,52.0,58.0,95.0
207315,1,1459,642.0,72.0,745.0
207315,11,1459,642.0,72.0,745.0
207324,1,2537,560.0,759.0,1218.0
207324,2,1950,354.0,521.0,1075.0
207324,3,1856,329.0,516.0,1011.0
207324,11,114,25.0,5.0,64.0
207324,11,587,206.0,238.0,143.0
207342,1,3389,294.0,1654.0,1254.0
207342,2,985,48.0,934.0,16.0
207342,3,985,48.0,934.0,16.0
207342,11,2404,246.0,907.0,1251.0
207351,1,1242,530.0,576.0,136.0
207351,2,1242,530.0,576.0,136.0
207351,3,1124,468.0,543.0,113.0
207351,11,118,62.0,33.0,23.0
207388,1,6030,1314.0,1654.0,2714.0
207388,2,6030,1314.0,1654.0,2714.0
207388,3,6030,1314.0,1654.0,2714.0
207388,11,424,233.0,61.0,130.0
207388,11,4586,1101.0,810.0,2675.0
207397,1,4340,1314.0,1351.0,1025.0
207397,2,4340,1314.0,1351.0,1025.0
207397,3,3574,1314.0,1239.0,823.0
207397,11,766,452.0,112.0,202.0
207403,1,1399,22.0,143.0,1234.0
207403,2,1330,2.0,142.0,1186.0
207403,3,1246,2.0,141.0,1103.0
207403,11,114,0.0,2.0,83.0
207403,11,114,20.0,2.0,48.0
207449,1,6030,1314.0,1654.0,2714.0
207449,2,6030,1314.0,1654.0,2714.0
207449,3,6030,1314.0,1654.0,2322.0
207449,11,1969,1274.0,234.0,461.0
207458,1,2550,132.0,371.0,2047.0
207458,2,1361,16.0,285.0,1060.0
207458,3,1344,16.0,285.0,1043.0
207458,11,114,0.0,2.0,17.0
207458,11,1189,116.0,86.0,987.0
207500,1,6030,1314.0,1654.0,2714.0
207500,2,6030,872.0,1654.0,2714.0
207500,3,6030,774.0,1654.0,2714.0
207500,11,440,98.0,50.0,292.0
207500,11,6030,1314.0,823.0,2714.0
207564,1,2357,846.0,1119.0,392.0
207564,2,2357,846.0,1119.0,392.0
207564,3,2021,627.0,1067.0,327.0
207564,11,336,219.0,52.0,65.0
207582,1,5051,1314.0,442.0,2714.0
207582,2,4289,1314.0,222.0,2438.0
207582,3,3250,718.0,217.0,2315.0
207582,11,1039,911.0,5.0,123.0
207582,11,762,223.0,220.0,319.0
207661,1,3155,915.0,1413.0,827.0
207661,2,3046,844.0,1391.0,811.0
207661,3,2507,680.0,1331.0,496.0
207661,11,539,164.0,60.0,315.0
207661,11,114,71.0,22.0,16.0
207670,1,6030,1314.0,1654.0,2714.0
207670,2,6030,1314.0,1654.0,2714.0
207670,3,4422,1194.0,1654.0,1435.0
207670,11,2280,805.0,129.0,1346.0
207722,1,825,11.0,164.0,650.0
207722,2,825,11.0,164.0,650.0
207722,3,808,0.0,163.0,645.0
207722,11,114,11.0,2.0,16.0
207740,1,1551,637.0,441.0,473.0
207740,2,1551,637.0,441.0,473.0
207740,3,1121,381.0,389.0,351.0
207740,11,430,256.0,52.0,122.0
207847,1,5479,1314.0,1244.0,581.0
207847,2,3022,1314.0,1127.0,541.0
207847,3,2853,1267.0,1097.0,489.0
207847,11,169,87.0,30.0,52.0
207847,11,2457,1314.0,117.0,40.0
207856,1,425,8.0,128.0,289.0
207856,2,404,8.0,128.0,268.0
207856,3,403,8.0,128.0,267.0
207856,11,114,0.0,2.0,16.0
207856,11,114,0.0,2.0,21.0
207865,1,4777,1314.0,1654.0,931.0
207865,2,3941,1205.0,1654.0,880.0
207865,3,3596,1010.0,1654.0,777.0
207865,11,345,195.0,47.0,103.0
207865,11,836,640.0,145.0,51.0
207935,1,6030,1314.0,1654.0,2714.0
207935,2,6030,1314.0,1654.0,2714.0
207935,3,6030,1314.0,1654.0,2714.0
207935,11,2910,1225.0,442.0,1243.0
207962,1,793,0.0,41.0,752.0
207962,2,793,0.0,41.0,752.0
207962,3,793,0.0,41.0,752.0
207971,1,3769,133.0,782.0,2714.0
207971,2,2647,3.0,561.0,2083.0
207971,3,2612,2.0,559.0,2051.0
207971,11,114,1.0,2.0,32.0
207971,11,1122,130.0,221.0,771.0
208035,1,1338,660.0,440.0,238.0
208035,2,1338,660.0,440.0,238.0
208035,3,918,344.0,407.0,167.0
208035,11,420,316.0,33.0,71.0
208275,1,1227,497.0,384.0,346.0
208275,2,1227,497.0,384.0,346.0
208275,3,889,368.0,367.0,154.0
208275,11,338,129.0,17.0,192.0
208318,1,4155,1280.0,1194.0,1681.0
208318,2,4155,1280.0,1194.0,1681.0
208318,3,3274,1138.0,1162.0,974.0
208318,11,881,142.0,32.0,707.0
208390,1,6030,1314.0,1654.0,2714.0
208390,2,6030,1314.0,1654.0,2714.0
208390,3,6030,1314.0,1654.0,2498.0
208390,11,1054,352.0,135.0,567.0
208406,1,4638,1314.0,1654.0,1119.0
208406,2,4638,1314.0,1654.0,1119.0
208406,3,4099,1239.0,1654.0,935.0
208406,11,539,186.0,169.0,184.0
208415,1,714,69.0,196.0,449.0
208415,2,714,69.0,196.0,449.0
208415,3,482,49.0,178.0,255.0
208415,11,232,20.0,18.0,194.0
208479,1,487,0.0,487.0,16.0
208479,2,487,0.0,487.0,16.0
208479,3,487,0.0,487.0,16.0
208512,1,510,26.0,484.0,16.0
208512,2,510,26.0,484.0,16.0
208512,3,510,26.0,484.0,16.0
208646,1,2674,1314.0,467.0,687.0
208646,2,2415,1314.0,466.0,601.0
208646,3,2262,1242.0,464.0,556.0
208646,11,153,106.0,2.0,45.0
208646,11,259,172.0,2.0,86.0
208725,1,114,0.0,9.0,29.0
208725,2,114,0.0,9.0,29.0
208725,3,114,0.0,9.0,28.0
208725,11,114,0.0,2.0,16.0
208822,1,4028,748.0,1648.0,1632.0
208822,2,2531,289.0,1251.0,991.0
208822,3,2495,267.0,1251.0,977.0
208822,11,114,22.0,2.0,16.0
208822,11,1497,459.0,397.0,641.0
209038,1,6030,1314.0,1654.0,1579.0
209038,2,6030,1314.0,1654.0,1579.0
209038,3,5851,1314.0,1654.0,784.0
209038,11,894,41.0,58.0,795.0
209056,1,3595,116.0,326.0,2714.0
209056,2,2204,0.0,2.0,2202.0
209056,3,2187,0.0,2.0,2185.0
209056,11,114,0.0,2.0,17.0
209056,11,1391,116.0,324.0,951.0
209065,1,1754,106.0,444.0,1204.0
209065,2,1720,91.0,444.0,1185.0
209065,3,1667,74.0,442.0,1151.0
209065,11,114,17.0,2.0,34.0
209065,11,114,15.0,2.0,19.0
209074,1,4242,683.0,609.0,2714.0
209074,2,4242,683.0,609.0,2714.0
209074,3,4196,664.0,584.0,2714.0
209074,11,114,19.0,25.0,16.0
209250,1,6012,945.0,1654.0,2714.0
209250,2,6012,945.0,1654.0,2714.0
