UNITID,RRFTCT,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTCTA,RET_NMP,STUFACR 
199102,971.0,970.0,672.0,74.0,51.0,51.0,22.0,19.0
199111,602.0,602.0,413.0,69.0,3.0,3.0,1.0,12.0
199120,971.0,970.0,672.0,87.0,12.0,12.0,11.0,17.0
199139,971.0,970.0,672.0,84.0,53.0,53.0,36.0,20.0
199148,971.0,970.0,672.0,73.0,30.0,30.0,13.0,17.0
199157,971.0,970.0,672.0,76.0,15.0,15.0,7.0,14.0
199184,208.0,208.0,194.0,87.0,1.0,1.0,0.0,10.0
199193,971.0,970.0,672.0,87.0,18.0,18.0,14.0,16.0
199209,190.0,190.0,126.0,66.0,3.0,3.0,2.0,12.0
199218,971.0,970.0,672.0,83.0,9.0,9.0,7.0,17.0
199263,12.0,12.0,8.0,63.0,19.0,19.0,9.0,10.0
199272,128.0,128.0,77.0,60.0,1.0,1.0,0.0,11.0
199281,867.0,867.0,621.0,72.0,29.0,29.0,5.0,14.0
199306,189.0,189.0,116.0,61.0,1.0,1.0,0.0,14.0
199324,12.0,12.0,8.0,55.0,98.0,98.0,39.0,10.0
199333,510.0,510.0,345.0,68.0,161.0,161.0,76.0,15.0
199412,291.0,290.0,208.0,72.0,2.0,2.0,1.0,10.0
199421,177.0,177.0,134.0,76.0,161.0,161.0,76.0,10.0
199449,153.0,152.0,102.0,67.0,123.0,123.0,69.0,12.0
199458,34.0,34.0,18.0,55.0,1.0,1.0,0.0,10.0
199467,15.0,15.0,11.0,73.0,22.0,22.0,8.0,11.0
199476,149.0,149.0,79.0,55.0,135.0,135.0,70.0,15.0
199485,213.0,213.0,104.0,55.0,159.0,159.0,54.0,14.0
199494,668.0,668.0,373.0,56.0,161.0,161.0,76.0,12.0
199582,149.0,149.0,95.0,64.0,112.0,112.0,56.0,10.0
199607,45.0,45.0,33.0,73.0,1.0,1.0,0.0,16.0
199625,108.0,108.0,64.0,59.0,105.0,105.0,46.0,10.0
199634,342.0,342.0,254.0,74.0,161.0,161.0,76.0,12.0
199643,141.0,141.0,80.0,57.0,1.0,1.0,1.0,12.0
199689,12.0,12.0,8.0,57.0,1.0,1.0,0.0,18.0
199698,220.0,220.0,130.0,59.0,1.0,1.0,0.0,14.0
199722,55.0,55.0,37.0,67.0,79.0,79.0,34.0,10.0
199731,113.0,113.0,66.0,58.0,161.0,161.0,63.0,10.0
199740,134.0,134.0,89.0,66.0,130.0,130.0,55.0,10.0
199759,21.0,21.0,17.0,81.0,28.0,28.0,13.0,10.0
199768,95.0,95.0,62.0,65.0,113.0,113.0,71.0,14.0
199786,305.0,305.0,199.0,65.0,161.0,161.0,76.0,14.0
199795,70.0,70.0,44.0,63.0,43.0,43.0,22.0,10.0
199838,138.0,138.0,100.0,72.0,124.0,124.0,52.0,16.0
199847,971.0,970.0,672.0,87.0,1.0,1.0,0.0,10.0
199856,971.0,970.0,672.0,68.0,161.0,161.0,76.0,18.0
199892,144.0,144.0,115.0,80.0,161.0,161.0,76.0,12.0
199908,79.0,78.0,52.0,67.0,68.0,68.0,34.0,11.0
199926,282.0,282.0,186.0,66.0,120.0,120.0,72.0,10.0
199953,77.0,77.0,48.0,62.0,86.0,86.0,35.0,10.0
199962,772.0,772.0,532.0,69.0,5.0,5.0,2.0,15.0
199999,911.0,911.0,672.0,77.0,1.0,1.0,0.0,15.0
200004,971.0,970.0,672.0,71.0,28.0,28.0,19.0,16.0
200013,12.0,12.0,8.0,87.0,1.0,1.0,0.0,11.0
200059,258.0,258.0,148.0,57.0,11.0,11.0,4.0,13.0
200156,317.0,317.0,214.0,68.0,1.0,1.0,0.0,12.0
200192,166.0,166.0,110.0,66.0,7.0,7.0,4.0,20.0
200208,23.0,23.0,8.0,55.0,19.0,19.0,7.0,10.0
200217,510.0,510.0,410.0,80.0,5.0,5.0,4.0,14.0
200226,173.0,173.0,100.0,58.0,9.0,9.0,6.0,14.0
200253,352.0,352.0,248.0,70.0,22.0,22.0,12.0,10.0
200280,971.0,970.0,672.0,79.0,32.0,32.0,11.0,17.0
200305,614.0,614.0,430.0,70.0,78.0,78.0,22.0,10.0
200314,102.0,102.0,60.0,59.0,11.0,11.0,6.0,10.0
200332,971.0,970.0,672.0,75.0,41.0,41.0,12.0,17.0
200341,248.0,248.0,149.0,60.0,13.0,13.0,4.0,20.0
200484,20.0,20.0,17.0,85.0,2.0,2.0,2.0,11.0
200527,12.0,12.0,8.0,67.0,1.0,1.0,0.0,10.0
200572,167.0,167.0,118.0,71.0,29.0,29.0,16.0,12.0
200590,12.0,12.0,8.0,63.0,8.0,8.0,8.0,10.0
200785,12.0,12.0,8.0,55.0,1.0,1.0,0.0,12.0
200800,971.0,970.0,672.0,68.0,50.0,50.0,20.0,16.0
200873,21.0,21.0,16.0,76.0,1.0,1.0,0.0,10.0
201034,15.0,15.0,8.0,55.0,35.0,35.0,23.0,10.0
201061,64.0,64.0,45.0,70.0,1.0,1.0,0.0,11.0
201098,13.0,13.0,12.0,87.0,8.0,8.0,7.0,10.0
201104,512.0,511.0,359.0,70.0,161.0,161.0,69.0,11.0
201131,48.0,48.0,28.0,58.0,44.0,44.0,35.0,10.0
201159,46.0,46.0,38.0,83.0,32.0,32.0,30.0,10.0
201177,12.0,12.0,8.0,67.0,1.0,1.0,1.0,10.0
201195,727.0,727.0,599.0,82.0,3.0,3.0,2.0,10.0
201283,103.0,103.0,53.0,55.0,23.0,23.0,8.0,13.0
201371,242.0,242.0,169.0,70.0,1.0,1.0,0.0,11.0
201432,496.0,495.0,270.0,55.0,38.0,37.0,11.0,16.0
201441,971.0,970.0,672.0,77.0,23.0,23.0,13.0,17.0
201469,12.0,12.0,8.0,55.0,1.0,1.0,0.0,11.0
201478,12.0,12.0,8.0,87.0,1.0,1.0,0.0,10.0
201539,17.0,17.0,14.0,82.0,1.0,1.0,1.0,10.0
201548,424.0,422.0,330.0,78.0,1.0,1.0,0.0,10.0
201654,970.0,970.0,672.0,86.0,2.0,2.0,0.0,16.0
201690,797.0,797.0,330.0,55.0,7.0,7.0,1.0,20.0
201751,12.0,12.0,8.0,57.0,5.0,5.0,1.0,10.0
201821,59.0,59.0,40.0,68.0,3.0,3.0,1.0,15.0
201885,971.0,970.0,672.0,86.0,53.0,53.0,28.0,18.0
201928,12.0,12.0,8.0,55.0,4.0,4.0,2.0,12.0
201964,103.0,103.0,63.0,61.0,1.0,1.0,0.0,10.0
201973,12.0,12.0,8.0,55.0,3.0,3.0,0.0,13.0
202134,971.0,970.0,672.0,69.0,34.0,34.0,11.0,16.0
202170,192.0,192.0,149.0,78.0,1.0,1.0,0.0,10.0
202222,971.0,970.0,672.0,63.0,161.0,161.0,76.0,17.0
202356,971.0,970.0,672.0,57.0,161.0,161.0,76.0,11.0
202435,13.0,13.0,8.0,55.0,2.0,2.0,1.0,10.0
202480,971.0,970.0,672.0,87.0,8.0,8.0,6.0,15.0
202514,159.0,159.0,92.0,58.0,1.0,1.0,0.0,10.0
202648,355.0,355.0,206.0,58.0,161.0,161.0,76.0,20.0
202657,22.0,22.0,19.0,86.0,92.0,92.0,71.0,10.0
202763,644.0,644.0,486.0,75.0,1.0,1.0,0.0,13.0
202806,12.0,12.0,8.0,55.0,34.0,34.0,15.0,16.0
202888,12.0,12.0,8.0,55.0,4.0,4.0,2.0,13.0
202903,18.0,18.0,14.0,78.0,1.0,1.0,1.0,10.0
202985,12.0,12.0,8.0,58.0,2.0,2.0,2.0,10.0
203128,236.0,236.0,163.0,69.0,1.0,1.0,0.0,10.0
203155,605.0,605.0,278.0,55.0,43.0,43.0,14.0,14.0
203331,971.0,970.0,672.0,64.0,161.0,161.0,76.0,20.0
203438,12.0,12.0,8.0,83.0,9.0,9.0,9.0,10.0
203447,45.0,45.0,26.0,58.0,19.0,19.0,5.0,20.0
203456,12.0,12.0,8.0,55.0,16.0,16.0,6.0,20.0
203465,339.0,339.0,163.0,55.0,86.0,86.0,30.0,19.0
203474,151.0,151.0,67.0,55.0,23.0,23.0,3.0,20.0
203483,120.0,120.0,50.0,55.0,19.0,19.0,4.0,20.0
203492,62.0,62.0,30.0,55.0,42.0,42.0,13.0,19.0
203517,971.0,970.0,672.0,78.0,95.0,95.0,57.0,19.0
203526,160.0,160.0,57.0,55.0,83.0,83.0,28.0,20.0
203544,63.0,63.0,46.0,73.0,15.0,15.0,12.0,10.0
203580,186.0,186.0,122.0,66.0,1.0,1.0,0.0,11.0
203599,340.0,340.0,194.0,57.0,161.0,161.0,76.0,10.0
203678,154.0,153.0,92.0,60.0,134.0,134.0,50.0,17.0
203720,48.0,48.0,35.0,73.0,4.0,4.0,2.0,10.0
203739,12.0,12.0,8.0,55.0,7.0,7.0,3.0,10.0
203757,118.0,118.0,76.0,64.0,5.0,5.0,3.0,13.0
203775,220.0,220.0,161.0,73.0,1.0,1.0,0.0,11.0
203845,328.0,328.0,209.0,64.0,1.0,1.0,0.0,10.0
203881,96.0,96.0,54.0,56.0,161.0,161.0,76.0,13.0
203960,13.0,13.0,10.0,77.0,4.0,4.0,0.0,10.0
204006,379.0,378.0,214.0,57.0,56.0,56.0,21.0,12.0
204015,159.0,159.0,88.0,55.0,20.0,20.0,4.0,14.0
204024,971.0,970.0,672.0,87.0,10.0,10.0,6.0,15.0
204121,12.0,12.0,9.0,75.0,20.0,20.0,12.0,20.0
204176,19.0,19.0,13.0,68.0,14.0,14.0,10.0,10.0
204185,491.0,491.0,384.0,78.0,1.0,1.0,0.0,12.0
204200,295.0,295.0,204.0,69.0,5.0,5.0,0.0,10.0
204422,16.0,16.0,14.0,87.0,1.0,1.0,1.0,14.0
204440,143.0,143.0,107.0,75.0,101.0,101.0,57.0,20.0
204468,220.0,220.0,137.0,62.0,2.0,2.0,1.0,11.0
204486,115.0,115.0,77.0,67.0,2.0,2.0,0.0,20.0
204617,180.0,180.0,104.0,58.0,1.0,1.0,0.0,13.0
204635,737.0,737.0,592.0,80.0,1.0,1.0,1.0,13.0
204662,202.0,202.0,104.0,55.0,6.0,6.0,2.0,13.0
204671,269.0,269.0,119.0,55.0,13.0,13.0,6.0,17.0
204680,360.0,360.0,118.0,55.0,5.0,5.0,3.0,15.0
204699,372.0,372.0,152.0,55.0,8.0,8.0,3.0,15.0
204705,971.0,970.0,305.0,55.0,61.0,61.0,11.0,20.0
204796,971.0,970.0,672.0,87.0,25.0,25.0,13.0,17.0
204802,57.0,57.0,33.0,58.0,4.0,4.0,2.0,13.0
204820,134.0,134.0,75.0,56.0,12.0,12.0,1.0,17.0
204839,111.0,111.0,54.0,55.0,6.0,6.0,3.0,18.0
204848,142.0,141.0,76.0,55.0,12.0,12.0,4.0,18.0
204857,971.0,970.0,672.0,79.0,36.0,36.0,19.0,18.0
204866,107.0,107.0,54.0,55.0,8.0,8.0,2.0,15.0
204893,12.0,12.0,8.0,75.0,1.0,1.0,0.0,10.0
204936,568.0,568.0,446.0,79.0,2.0,2.0,1.0,12.0
204945,696.0,696.0,433.0,62.0,161.0,161.0,76.0,16.0
204981,12.0,12.0,8.0,86.0,34.0,34.0,28.0,10.0
205142,12.0,12.0,8.0,58.0,1.0,1.0,0.0,17.0
205179,25.0,25.0,8.0,55.0,1.0,1.0,0.0,10.0
205203,176.0,176.0,94.0,55.0,22.0,20.0,8.0,16.0
205443,214.0,214.0,141.0,66.0,8.0,8.0,2.0,14.0
205470,12.0,12.0,8.0,73.0,9.0,9.0,2.0,15.0
205841,908.0,908.0,441.0,55.0,161.0,161.0,76.0,20.0
205957,525.0,521.0,447.0,86.0,14.0,14.0,8.0,16.0
205966,104.0,104.0,59.0,57.0,89.0,89.0,31.0,17.0
206011,165.0,165.0,104.0,63.0,157.0,157.0,76.0,13.0
206039,12.0,12.0,10.0,83.0,8.0,8.0,6.0,10.0
206048,413.0,413.0,247.0,60.0,75.0,75.0,12.0,17.0
206084,971.0,970.0,672.0,75.0,37.0,36.0,15.0,17.0
206154,12.0,12.0,8.0,55.0,1.0,1.0,0.0,10.0
206181,12.0,12.0,8.0,75.0,10.0,10.0,9.0,10.0
206279,12.0,12.0,8.0,87.0,6.0,6.0,4.0,10.0
206321,12.0,12.0,8.0,70.0,5.0,5.0,3.0,10.0
206394,12.0,12.0,8.0,55.0,1.0,1.0,0.0,10.0
206437,335.0,335.0,253.0,76.0,10.0,10.0,2.0,14.0
206446,169.0,169.0,87.0,55.0,65.0,65.0,25.0,14.0
206491,90.0,90.0,63.0,70.0,15.0,15.0,11.0,19.0
206589,575.0,586.0,489.0,83.0,1.0,1.0,0.0,11.0
206604,971.0,970.0,672.0,64.0,48.0,48.0,15.0,14.0
206613,213.0,213.0,123.0,58.0,14.0,14.0,3.0,13.0
206622,971.0,970.0,672.0,84.0,1.0,1.0,0.0,11.0
206695,971.0,970.0,672.0,78.0,32.0,32.0,11.0,18.0
206817,65.0,65.0,18.0,55.0,1.0,1.0,1.0,15.0
206835,158.0,158.0,86.0,55.0,1.0,1.0,0.0,15.0
206862,198.0,198.0,176.0,87.0,1.0,1.0,0.0,12.0
206905,40.0,40.0,40.0,87.0,14.0,14.0,8.0,10.0
206914,248.0,248.0,179.0,72.0,19.0,19.0,7.0,17.0
206923,127.0,127.0,63.0,55.0,150.0,150.0,76.0,20.0
206932,130.0,130.0,48.0,55.0,11.0,11.0,10.0,15.0
206941,971.0,970.0,672.0,64.0,102.0,102.0,47.0,16.0
206996,323.0,323.0,171.0,55.0,100.0,100.0,38.0,20.0
207041,414.0,414.0,249.0,60.0,24.0,24.0,12.0,17.0
207050,210.0,210.0,105.0,55.0,61.0,61.0,23.0,16.0
207069,139.0,139.0,75.0,55.0,95.0,95.0,34.0,19.0
207157,35.0,35.0,18.0,55.0,1.0,1.0,1.0,10.0
207209,231.0,231.0,120.0,55.0,1.0,1.0,0.0,20.0
207236,96.0,96.0,58.0,60.0,58.0,58.0,25.0,15.0
207263,683.0,683.0,436.0,64.0,24.0,24.0,9.0,17.0
207281,484.0,484.0,315.0,65.0,65.0,65.0,31.0,17.0
207290,477.0,477.0,255.0,55.0,64.0,64.0,22.0,20.0
207306,274.0,274.0,164.0,60.0,3.0,3.0,1.0,16.0
207324,388.0,388.0,298.0,77.0,24.0,24.0,15.0,15.0
207351,188.0,188.0,65.0,55.0,22.0,22.0,4.0,17.0
207388,971.0,970.0,672.0,83.0,161.0,161.0,76.0,18.0
207403,302.0,302.0,215.0,71.0,1.0,1.0,0.0,15.0
207449,971.0,970.0,557.0,55.0,161.0,161.0,76.0,20.0
207458,264.0,264.0,204.0,77.0,1.0,1.0,0.0,10.0
207500,971.0,970.0,672.0,87.0,161.0,161.0,76.0,16.0
207582,677.0,677.0,546.0,81.0,66.0,66.0,30.0,17.0
207661,327.0,327.0,205.0,63.0,19.0,19.0,7.0,16.0
207670,853.0,853.0,475.0,56.0,161.0,161.0,76.0,19.0
207704,13.0,13.0,12.0,87.0,19.0,19.0,19.0,14.0
207722,248.0,248.0,149.0,60.0,1.0,1.0,0.0,16.0
207740,298.0,298.0,192.0,64.0,60.0,60.0,21.0,19.0
207847,323.0,323.0,191.0,59.0,29.0,29.0,7.0,20.0
207856,109.0,109.0,58.0,55.0,7.0,7.0,2.0,12.0
207865,545.0,545.0,372.0,68.0,18.0,18.0,5.0,18.0
207935,971.0,970.0,672.0,58.0,161.0,161.0,76.0,19.0
207971,571.0,571.0,485.0,85.0,12.0,12.0,5.0,10.0
208035,228.0,228.0,141.0,62.0,49.0,49.0,28.0,20.0
208053,12.0,12.0,8.0,55.0,39.0,39.0,12.0,11.0
208275,238.0,238.0,145.0,61.0,59.0,59.0,17.0,13.0
208318,493.0,493.0,281.0,57.0,161.0,161.0,76.0,15.0
208390,971.0,970.0,672.0,63.0,161.0,161.0,76.0,18.0
208406,509.0,509.0,279.0,55.0,161.0,161.0,76.0,14.0
208415,89.0,89.0,51.0,57.0,65.0,65.0,25.0,11.0
208646,244.0,244.0,165.0,68.0,23.0,23.0,12.0,13.0
208725,12.0,12.0,8.0,71.0,1.0,1.0,0.0,10.0
208822,647.0,647.0,514.0,79.0,1.0,1.0,0.0,15.0
209038,840.0,840.0,460.0,55.0,161.0,161.0,76.0,17.0
209056,677.0,677.0,583.0,86.0,1.0,1.0,0.0,13.0
209065,315.0,314.0,254.0,81.0,1.0,1.0,0.0,10.0
209074,458.0,458.0,183.0,55.0,161.0,161.0,76.0,15.0
209250,399.0,399.0,234.0,59.0,161.0,161.0,76.0,20.0
209287,75.0,75.0,40.0,55.0,3.0,3.0,1.0,12.0
209409,85.0,85.0,66.0,78.0,1.0,1.0,0.0,12.0
209506,403.0,403.0,291.0,72.0,40.0,40.0,10.0,15.0
209542,971.0,970.0,672.0,87.0,161.0,161.0,76.0,19.0
209551,971.0,970.0,672.0,86.0,64.0,64.0,46.0,20.0
209603,60.0,60.0,42.0,70.0,4.0,4.0,0.0,10.0
209612,363.0,363.0,279.0,77.0,1.0,1.0,0.0,10.0
209746,971.0,970.0,672.0,56.0,161.0,161.0,76.0,17.0
209807,971.0,970.0,672.0,72.0,137.0,137.0,51.0,17.0
209825,907.0,907.0,672.0,86.0,4.0,4.0,2.0,10.0
209940,339.0,339.0,162.0,55.0,161.0,161.0,76.0,20.0
210146,470.0,470.0,334.0,71.0,43.0,43.0,28.0,20.0
210155,367.0,366.0,190.0,55.0,77.0,77.0,23.0,14.0
210234,234.0,234.0,140.0,60.0,85.0,85.0,26.0,13.0
210270,331.0,331.0,184.0,56.0,161.0,161.0,76.0,14.0
210331,154.0,154.0,108.0,70.0,6.0,6.0,1.0,15.0
210401,259.0,259.0,214.0,83.0,1.0,1.0,0.0,11.0
210429,519.0,519.0,361.0,70.0,25.0,25.0,9.0,13.0
210492,67.0,67.0,52.0,78.0,5.0,5.0,1.0,10.0
210605,971.0,970.0,672.0,59.0,161.0,161.0,76.0,17.0
210739,510.0,510.0,396.0,78.0,6.0,6.0,3.0,11.0
210748,12.0,12.0,10.0,83.0,12.0,12.0,9.0,11.0
210775,401.0,401.0,273.0,68.0,2.0,2.0,0.0,12.0
210784,39.0,39.0,29.0,74.0,5.0,5.0,4.0,13.0
211006,48.0,48.0,36.0,75.0,4.0,4.0,4.0,20.0
211024,62.0,62.0,41.0,66.0,6.0,6.0,2.0,11.0
211079,174.0,174.0,104.0,60.0,94.0,94.0,33.0,16.0
211088,389.0,389.0,310.0,80.0,1.0,1.0,0.0,12.0
211307,822.0,822.0,587.0,71.0,161.0,161.0,76.0,13.0
211316,25.0,25.0,24.0,87.0,8.0,8.0,8.0,15.0
211343,449.0,449.0,292.0,65.0,135.0,135.0,67.0,12.0
211431,181.0,181.0,138.0,76.0,4.0,4.0,2.0,10.0
211440,971.0,970.0,672.0,87.0,1.0,1.0,0.0,10.0
211468,168.0,168.0,122.0,73.0,1.0,1.0,0.0,10.0
211477,40.0,40.0,30.0,75.0,41.0,41.0,13.0,10.0
211556,365.0,365.0,292.0,80.0,1.0,1.0,0.0,10.0
211583,184.0,184.0,124.0,67.0,4.0,4.0,1.0,10.0
211608,205.0,205.0,140.0,68.0,4.0,4.0,1.0,15.0
211927,568.0,568.0,336.0,59.0,161.0,161.0,76.0,16.0
211981,376.0,373.0,283.0,76.0,2.0,2.0,1.0,13.0
212009,677.0,677.0,601.0,87.0,1.0,1.0,0.0,10.0
212045,76.0,76.0,67.0,87.0,1.0,1.0,0.0,12.0
212054,971.0,970.0,672.0,87.0,23.0,23.0,15.0,10.0
212106,971.0,970.0,672.0,84.0,2.0,2.0,1.0,12.0
212115,673.0,673.0,495.0,74.0,6.0,6.0,1.0,20.0
212133,285.0,285.0,212.0,74.0,1.0,1.0,0.0,15.0
212197,433.0,433.0,368.0,85.0,1.0,1.0,1.0,13.0
212230,24.0,24.0,20.0,83.0,1.0,1.0,0.0,11.0
212267,36.0,36.0,29.0,81.0,15.0,15.0,8.0,17.0
212276,34.0,34.0,31.0,87.0,10.0,10.0,6.0,20.0
212294,23.0,23.0,14.0,61.0,4.0,4.0,1.0,18.0
212300,45.0,45.0,34.0,76.0,1.0,1.0,0.0,20.0
212328,27.0,27.0,15.0,56.0,10.0,10.0,5.0,18.0
212337,18.0,18.0,10.0,56.0,14.0,14.0,3.0,20.0
212355,37.0,37.0,29.0,78.0,15.0,15.0,12.0,20.0
212382,37.0,37.0,21.0,57.0,17.0,17.0,8.0,20.0
212391,17.0,17.0,10.0,59.0,8.0,8.0,4.0,15.0
212601,625.0,623.0,490.0,79.0,6.0,6.0,4.0,13.0
212656,243.0,243.0,183.0,75.0,2.0,2.0,0.0,11.0
212753,40.0,39.0,32.0,82.0,15.0,15.0,10.0,17.0
212832,140.0,140.0,107.0,76.0,1.0,1.0,0.0,10.0
212869,110.0,110.0,56.0,55.0,38.0,38.0,13.0,10.0
212878,863.0,863.0,461.0,55.0,161.0,161.0,76.0,13.0
212984,348.0,346.0,274.0,79.0,1.0,1.0,1.0,13.0
212993,12.0,12.0,9.0,87.0,1.0,1.0,0.0,16.0
213011,285.0,285.0,237.0,83.0,3.0,3.0,3.0,10.0
213020,971.0,970.0,672.0,71.0,16.0,16.0,6.0,20.0
213181,111.0,111.0,79.0,71.0,25.0,25.0,21.0,11.0
213233,178.0,178.0,131.0,74.0,5.0,5.0,4.0,10.0
213251,331.0,331.0,267.0,81.0,1.0,1.0,1.0,10.0
213303,197.0,197.0,127.0,64.0,5.0,5.0,3.0,14.0
213321,417.0,417.0,324.0,78.0,1.0,1.0,1.0,11.0
213349,971.0,970.0,672.0,79.0,3.0,3.0,2.0,20.0
213358,147.0,147.0,98.0,67.0,1.0,1.0,0.0,12.0
213367,450.0,450.0,312.0,69.0,1.0,1.0,0.0,12.0
213376,12.0,12.0,8.0,67.0,1.0,1.0,0.0,20.0
213400,140.0,140.0,113.0,81.0,6.0,6.0,2.0,16.0
213455,27.0,27.0,24.0,87.0,161.0,161.0,76.0,20.0
213473,13.0,13.0,9.0,69.0,3.0,3.0,2.0,10.0
213491,12.0,12.0,12.0,87.0,30.0,30.0,27.0,15.0
213507,474.0,473.0,422.0,87.0,1.0,1.0,0.0,11.0
213525,759.0,759.0,477.0,63.0,161.0,161.0,76.0,19.0
213534,63.0,63.0,43.0,68.0,2.0,1.0,1.0,10.0
213589,81.0,81.0,59.0,73.0,15.0,15.0,10.0,20.0
213598,474.0,474.0,374.0,79.0,3.0,3.0,1.0,13.0
213659,507.0,507.0,305.0,60.0,161.0,161.0,76.0,15.0
213774,23.0,23.0,14.0,61.0,2.0,2.0,0.0,11.0
213826,452.0,452.0,373.0,83.0,4.0,4.0,0.0,11.0
213987,580.0,579.0,463.0,80.0,7.0,7.0,7.0,14.0
213996,550.0,550.0,473.0,86.0,1.0,1.0,0.0,13.0
214023,12.0,12.0,8.0,87.0,1.0,1.0,1.0,10.0
214041,971.0,970.0,672.0,77.0,41.0,41.0,6.0,18.0
214069,360.0,360.0,289.0,80.0,1.0,1.0,0.0,10.0
214111,941.0,941.0,614.0,65.0,161.0,161.0,76.0,16.0
214148,97.0,97.0,71.0,73.0,1.0,1.0,0.0,10.0
214157,449.0,449.0,349.0,78.0,1.0,1.0,0.0,10.0
214166,158.0,158.0,117.0,74.0,3.0,3.0,1.0,11.0
214272,358.0,358.0,254.0,71.0,1.0,1.0,1.0,13.0
214379,971.0,970.0,672.0,63.0,161.0,161.0,76.0,19.0
214591,775.0,775.0,637.0,82.0,3.0,3.0,3.0,12.0
214625,127.0,127.0,96.0,76.0,1.0,1.0,0.0,10.0
214634,28.0,28.0,23.0,82.0,1.0,1.0,0.0,10.0
214643,87.0,87.0,75.0,86.0,1.0,1.0,0.0,10.0
214652,219.0,218.0,170.0,78.0,2.0,2.0,0.0,12.0
214670,240.0,240.0,190.0,79.0,2.0,2.0,0.0,14.0
214689,971.0,970.0,672.0,77.0,15.0,15.0,6.0,12.0
214698,178.0,178.0,129.0,72.0,1.0,1.0,0.0,11.0
214704,586.0,586.0,444.0,76.0,9.0,9.0,3.0,13.0
214713,971.0,970.0,672.0,80.0,6.0,6.0,2.0,14.0
214731,419.0,419.0,309.0,74.0,4.0,4.0,1.0,13.0
214740,94.0,94.0,81.0,86.0,1.0,1.0,0.0,10.0
214759,134.0,133.0,98.0,74.0,1.0,1.0,0.0,10.0
214768,176.0,176.0,134.0,76.0,1.0,1.0,0.0,10.0
214777,971.0,970.0,672.0,87.0,54.0,54.0,36.0,15.0
214786,122.0,122.0,80.0,66.0,1.0,1.0,0.0,10.0
214801,890.0,890.0,672.0,76.0,14.0,14.0,10.0,15.0
214810,165.0,165.0,133.0,81.0,1.0,1.0,1.0,12.0
214829,189.0,189.0,137.0,72.0,3.0,3.0,2.0,11.0
214883,12.0,12.0,8.0,87.0,1.0,1.0,0.0,10.0
214944,193.0,193.0,144.0,75.0,24.0,24.0,17.0,10.0
214971,12.0,12.0,8.0,80.0,1.0,1.0,0.0,10.0
215053,38.0,38.0,23.0,61.0,3.0,3.0,2.0,10.0
215062,971.0,970.0,672.0,87.0,61.0,61.0,57.0,10.0
215105,270.0,270.0,215.0,80.0,1.0,1.0,0.0,10.0
215114,154.0,154.0,122.0,79.0,2.0,2.0,1.0,11.0
215239,971.0,970.0,599.0,59.0,161.0,161.0,76.0,13.0
215266,248.0,248.0,175.0,71.0,1.0,1.0,0.0,13.0
215275,327.0,327.0,207.0,63.0,1.0,1.0,0.0,16.0
215284,463.0,462.0,353.0,76.0,1.0,1.0,0.0,15.0
215293,971.0,970.0,672.0,87.0,6.0,5.0,4.0,13.0
215309,12.0,12.0,8.0,55.0,1.0,1.0,0.0,10.0
215390,13.0,13.0,12.0,87.0,23.0,23.0,21.0,13.0
215442,601.0,601.0,437.0,73.0,1.0,1.0,0.0,11.0
215530,26.0,26.0,24.0,87.0,5.0,5.0,4.0,10.0
215585,333.0,333.0,236.0,71.0,161.0,161.0,76.0,19.0
215594,18.0,18.0,14.0,78.0,8.0,8.0,7.0,10.0
215655,671.0,671.0,547.0,82.0,5.0,5.0,4.0,13.0
215691,100.0,100.0,82.0,82.0,6.0,5.0,3.0,13.0
215770,971.0,970.0,672.0,86.0,2.0,2.0,1.0,10.0
215798,375.0,375.0,315.0,84.0,1.0,1.0,1.0,11.0
215886,25.0,25.0,22.0,87.0,6.0,6.0,6.0,10.0
215929,813.0,813.0,672.0,85.0,12.0,12.0,9.0,12.0
215947,354.0,354.0,282.0,80.0,1.0,1.0,0.0,13.0
216010,971.0,970.0,672.0,69.0,24.0,24.0,2.0,17.0
216038,971.0,970.0,672.0,82.0,1.0,1.0,1.0,19.0
216074,83.0,83.0,75.0,87.0,65.0,65.0,57.0,10.0
216083,103.0,103.0,87.0,84.0,1.0,1.0,1.0,10.0
216296,451.0,451.0,383.0,85.0,3.0,3.0,1.0,16.0
216339,971.0,970.0,672.0,84.0,41.0,41.0,19.0,12.0
216357,240.0,240.0,170.0,71.0,1.0,1.0,0.0,11.0
216366,683.0,683.0,558.0,82.0,1.0,1.0,0.0,13.0
216542,119.0,119.0,85.0,71.0,6.0,6.0,4.0,11.0
216551,32.0,32.0,32.0,87.0,5.0,5.0,5.0,10.0
216597,971.0,970.0,672.0,87.0,5.0,5.0,3.0,10.0
216694,294.0,294.0,213.0,72.0,1.0,1.0,0.0,12.0
216746,19.0,19.0,19.0,87.0,1.0,1.0,1.0,15.0
216764,971.0,970.0,672.0,82.0,14.0,14.0,7.0,20.0
216807,303.0,303.0,249.0,82.0,1.0,1.0,0.0,12.0
216825,456.0,456.0,304.0,67.0,161.0,161.0,76.0,17.0
216852,591.0,591.0,446.0,75.0,8.0,8.0,6.0,11.0
216931,541.0,541.0,385.0,71.0,15.0,15.0,3.0,13.0
217013,136.0,136.0,94.0,69.0,1.0,1.0,0.0,13.0
217059,731.0,731.0,556.0,76.0,7.0,7.0,4.0,13.0
