UNITID,F2A01,F2A19,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A17,F2A18,F2B01,F2B02,F2B04,F2B05,F2B07,F2C01,F2C02,F2C03,F2C05,F2C06,F2C07,F2C08,F2C10,F2C13,F2C131,F2C16,F2C161,F2C17,F2C171,F2D01,F2D012,F2D05,F2D052,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D10,F2D102,F2D103,F2D12,F2D122,F2D15,F2D152,F2D16,F2D162,F2D163,F2D164,F2D172,F2D173,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07   
239424,8258671.0,3209328.0,11981192.0,875918.0,0.0,-2988202.0,14093476.0,8843874.0,5249602.0,11105274.0,851713.0,11734187.0,3113048.0,29166.0,15728114.0,12518786.0,1420249.0,4630639.0,-3210390.0,14315664.0,11105274.0,0.0,0.0,0.0,0.0,423557.0,423557.0,423557.0,423557.0,0.0,0.0,423557.0,423557.0,0.0,0.0,706768,706768,74583,74583,1044530,1044530,0,0,1044530,1044530,0,0,-1160997,6775,-1167772,138353.0,138353.0,259287,-122802,1420249,2205932,-785683,0,0,0,1420249,2205932,-785683,0,738082,482797,324377,186960,432580,239400,2921098,882613,214502.0,69780.0,4630639,1861550,678134,541686,330367,9554,1209348,1,11266973.0,8538733.0,-2728240.0,90213.0,-1328277.0,-1540000.0,-1543383.0,2205932.0,-3210390.0,14315664.0,875918.0,0.0,4630639.0
239512,11897369.0,30905417.0,49432063.0,6529636.0,0.0,11416364.0,31486063.0,29509318.0,1976745.0,42902427.0,5752125.0,51768701.0,6394857.0,169965.0,64085648.0,33180231.0,16912578.0,21665928.0,-4753350.0,47655776.0,42902427.0,894632.0,247665.0,386322.0,1456027.0,11891609.0,14876255.0,13347636.0,13347636.0,247665.0,247665.0,1456027.0,1456027.0,10362990.0,10362990.0,6595663,6595663,2428899,1935325,5720586,4297253,1423333,0,5368415,4253987,1114428,0,-1984642,29103,-2013745,3308573.0,3308573.0,786638,-38696,16912578,16184082,728496,0,2933217,-2933217,16912578,19117299,-2204721,0,5637425,3529911,661233,169017,4912117,1901844,5371289,1609389,3094170.0,7024.0,21665928,8173051,1339071,3058772,1849620,0,7245414,1,6923883.0,6228175.0,-695708.0,164790.0,-94454.0,-664790.0,-2548629.0,19088196.0,-4753350.0,47655776.0,11416364.0,0.0,21665928.0
239628,130679571.0,48568164.0,179247735.0,40566450.0,34777975.0,28173216.0,110508069.0,85018047.0,25490022.0,138681285.0,4196516.0,78700603.0,7915306.0,246553.0,91058978.0,42490814.0,26173605.0,29825286.0,-3772223.0,142453508.0,138681285.0,1345828.0,1811477.0,1236019.0,3916594.0,21455985.0,29765903.0,25372579.0,25372579.0,0.0,0.0,3916594.0,3916594.0,21455985.0,21455985.0,11282357,11282357,3026125,1232328,7798219,3079873,1588808,3129538,7660942,3017858,1513546,3129538,-2804836,106178,-2911014,6856748.0,6856748.0,1,0,26173605,22572475,471592,3129538,-8944989,8944989,26173605,13627486,9416581,3129538,9165126,4710656,1158350,633388,6907006,2449804,6080681,2206105,5798077.0,851194.0,29825286,10958143,2964680,3745866,1846154,914730,9395713,1,117532116.0,110826272.0,-6705844.0,3129538.0,-3050965.0,-5985000.0,2574163.0,32399449.0,-3772223.0,142453508.0,40225441.0,35119981.0,29825286.0
239716,183182251.0,155322389.0,357433127.0,33887876.0,19618647.0,157125407.0,166419844.0,129576372.0,36843472.0,323545251.0,17865364.0,193284709.0,19604237.0,1376543.0,232130853.0,76808464.0,67870283.0,80703555.0,-12833272.0,336378523.0,323545251.0,1530284.0,2379592.0,1789516.0,2623985.0,36566878.0,44890255.0,39190863.0,39190863.0,0.0,0.0,2623985.0,2623985.0,36566878.0,36566878.0,39868901,39868901,5431276,5431276,8292129,3783718,1080818,3427593,8150716,3642305,1080818,3427593,-9074927,-911131,-6968774,19605614.0,19605614.0,2562879,8183466,67870283,77146255,-11667433,2391461,2051500,-2051500,67870283,79197755,-13718933,2391461,22782575,14239318,5123823,2561141,12146155,5443005,28363303,9563927,9193851.0,4293661.0,80703555,36573391,11011081,4822375,5100601,431384,22764723,1,183935678.0,173050862.0,-10884816.0,4001247.0,-8686388.0,-6199675.0,-1840528.0,78679768.0,-12833272.0,336378523.0,71140721.0,19618647.0,80703555.0
240107,63979610.0,49610916.0,128813005.0,10739542.0,499774.0,89091196.0,28982267.0,17643035.0,11339232.0,118073463.0,5131424.0,78364015.0,14331255.0,420654.0,98247348.0,48636432.0,38392933.0,47993274.0,-9600341.0,127673804.0,118073463.0,1575383.0,301515.0,1259283.0,2154387.0,16044391.0,21334959.0,16044391.0,16044391.0,301515.0,301515.0,2154387.0,2154387.0,10753823.0,10753823.0,32938769,32938769,4052728,4052728,1985383,956015,449685,579683,1985383,956015,449685,579683,-7396080,-7396080,0,6560927.0,6560927.0,248292,248292,38392933,37363565,449685,579683,0,0,38392933,37363565,449685,579683,15776055,10140607,2809483,1246155,10868879,4119579,9838598,3352823,6528844.0,612086.0,47993274,19471250,5109594,3890973,2274045,16325,17231087,1,68452039.0,60778544.0,-7673495.0,559251.0,-7261554.0,-971192.0,-6185484.0,41807790.0,-9600341.0,127673804.0,100430428.0,499775.0,47993274.0
240338,44550272.0,67818482.0,123581030.0,50124205.0,48738607.0,31734396.0,41722429.0,9008700.0,32713729.0,73456825.0,16455907.0,94160712.0,22595751.0,1942.0,133214312.0,65395830.0,33016303.0,34248850.0,-1232547.0,74689372.0,73456825.0,1121906.0,1481333.0,900456.0,1917785.0,12766390.0,18187870.0,16106075.0,16106075.0,0.0,0.0,1917785.0,1917785.0,14188290.0,14188290.0,13970670,13970670,2726952,0,9719068,2565538,6734962,418568,9719068,2565538,6734962,418568,-1963945,-2173322,209377,7377335.0,7377335.0,984574,526184,33016303,22266405,10331330,418568,7427336,-7427336,33016303,29693741,2903994,418568,10087549,5146301,2404442,899601,6591709,2666607,5768858,2105212,7401361.0,441891.0,34248850,11521807,4125114,4489691,3054404,660000,10397834,1,46350005.0,43865288.0,-2484717.0,418368.0,-1503085.0,-1400000.0,-4555108.0,29693742.0,-1232547.0,74689372.0,45368250.0,48738607.0,34248850.0
241191,0.0,13036193.0,14957539.0,3620829.0,1925310.0,10903097.0,433613.0,134104.0,299509.0,11336710.0,2489053.0,12050750.0,5665356.0,4670284.0,24875443.0,11839250.0,12626410.0,11745221.0,881189.0,10455521.0,11336710.0,4008951.0,232211.0,80612.0,0.0,315277.0,4637051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520004,5520004,480505,480505,4784006,4761611,22395,0,4784006,4761611,22395,0,5174,5174,0,299896.0,299896.0,42758,42758,12626410,12604015,22395,0,0,0,12626410,12604015,22395,0,3797129,2279389,930895,514436,856192,449604,2664093,933225,605073.0,83376.0,11745221,4812828,1455645,2409110,1057534,82380,1927724,1,134104.0,134104.0,0.0,0.0,0.0,0.0,881189.0,12626410.0,881189.0,10455521.0,11336710.0,1925310.0,11745221.0
241225,6811269.0,20752715.0,29673743.0,9753610.0,6348545.0,18606477.0,1313656.0,9000.0,1304656.0,19920133.0,1218018.0,30941053.0,11754820.0,356675.0,44332831.0,23580116.0,9371871.0,10472606.0,-1100735.0,21020868.0,19920133.0,3758379.0,2417916.0,106699.0,45759.0,0.0,6328753.0,268178.0,268178.0,0.0,0.0,0.0,0.0,268178.0,268178.0,6258659,6258659,2993738,2993738,0,0,0,0,0,0,0,0,-919444,-773404,-146040,128418.0,128418.0,910500,494406,9371871,9101817,270054,0,-416094,416094,9371871,8685723,686148,0,2903228,1430530,2136831,732886,1613878,888976,2806932,1171644,0.0,0.0,10472606,4395039,270720,840734,1323675,577400,3065038,1,1459697.0,1313656.0,-146041.0,0.0,0.0,0.0,-954695.0,9380815.0,-1100735.0,21020868.0,-146040.0,6347545.0,10472606.0
241331,19680217.0,7272528.0,10767716.0,2884711.0,0.0,7883005.0,0.0,0.0,0.0,7883005.0,0.0,10229976.0,2019220.0,147576.0,12396772.0,5124244.0,27279653.0,31377378.0,12261748.0,12655106.0,7883005.0,2813480.0,884875.0,22500.0,0.0,0.0,3720855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17653296,17653296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8124435,8124435,27279653,27279653,0,0,0,0,27279653,27279653,0,0,7066396,5846539,2473040,1139645,1290019,857579,10171638,2250432,0.0,0.0,31377378,14320135,2401404,1476250,590287,0,12589302,1,1266752.0,1152626.0,-114126.0,0.0,0.0,0.0,9740597.0,27279653.0,12261748.0,12655106.0,9740597.0,0.0,31377378.0
241377,0.0,31198543.0,38546490.0,19173203.0,18258057.0,19271557.0,101730.0,101730.0,0.0,19373287.0,7715121.0,28720134.0,10961166.0,332920.0,52377980.0,21179437.0,12652630.0,13735089.0,5106399.0,14256888.0,19373287.0,3182560.0,178123.0,19045.0,0.0,383738.0,3763466.0,42354.0,42354.0,36524.0,36524.0,0.0,0.0,0.0,0.0,7930932,7930932,1600259,1600259,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2462139,2462139,12652630,12652630,0,0,0,0,12652630,12652630,0,0,5171376,3436544,988533,520000,1883515,545678,5421666,1433811,0.0,0.0,13735089,5936033,686385,816824,1104126,1017848,4173873,1,30264.0,30244.0,-20.0,0.0,0.0,0.0,5106399.0,12652630.0,5106399.0,14256888.0,12572731.0,16448681.0,13735089.0
241386,0.0,2037796.0,2517089.0,1252337.0,1192562.0,1258107.0,6645.0,6645.0,0.0,1264752.0,503929.0,1875914.0,715951.0,21745.0,3421174.0,1383378.0,826432.0,897135.0,333535.0,931217.0,1264752.0,517417.0,19326.0,5238.0,0.0,13599.0,555580.0,4517.0,4517.0,3994.0,3994.0,0.0,0.0,0.0,0.0,518025,518025,271810,271810,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,36346,36346,826432,826432,0,0,0,0,826432,826432,0,0,337779,259782,64858,35856,115661,21852,354127,68963,0.0,0.0,897135,386453,44833,53353,72118,53054,287324,1,1977.0,1975.0,-2.0,0.0,0.0,0.0,333535.0,826432.0,333535.0,931217.0,821214.0,1100364.0,897135.0
241410,54413010.0,65428929.0,162858216.0,26300228.0,164596.0,129665955.0,6892033.0,241744.0,6650289.0,136557988.0,3694776.0,93533286.0,69324239.0,6450203.0,173002504.0,107573575.0,84568080.0,82405454.0,441692.0,136116296.0,136557988.0,24661298.0,23133092.0,376200.0,0.0,2023784.0,50194374.0,4417789.0,4417789.0,2394006.0,2394006.0,0.0,0.0,2023783.0,2023783.0,48568846,48568846,32216339,32216339,351283,351283,0,0,351283,351283,0,0,-9717254,-9699025,-18229,64540.0,64540.0,13084326,13084326,84568080,84586309,-18229,0,0,0,84568080,84586309,-18229,0,36662048,22900723,3819211,1178770,26854525,4015656,13962548,4604765,76191.0,62604.0,82405454,33451584,4707535,7265147,5481368,33669,31466151,1,19920289.0,16009099.0,-3911190.0,0.0,-2684136.0,-151160.0,459921.0,82868705.0,441692.0,136116296.0,71398202.0,164596.0,82405454.0
241739,23626596.0,80836171.0,122621971.0,12293024.0,4680594.0,105267554.0,5061393.0,5048894.0,12499.0,110328947.0,18823537.0,110050600.0,54670657.0,2205164.0,186530461.0,105694290.0,74097536.0,66616933.0,7480603.0,70335019.0,110328947.0,25298508.0,61858596.0,419920.0,264509.0,990608.0,88832141.0,3235869.0,3235869.0,1560831.0,1560831.0,196487.0,196487.0,1058631.0,1058631.0,37410096,37410096,35126874,35126874,126954,126954,0,0,126954,126954,0,0,-410178,-410178,0,366436.0,366436.0,1020560,1020560,74097536,74097536,0,0,0,0,74097536,74097536,0,0,22505898,14164065,1831427,216885,12708057,2369675,26250701,4909503,264334.0,63194.0,66616933,22461061,6741228,11832660,5887481,2407419,17287084,1,28239235.0,27761938.0,-477297.0,0.0,-498312.0,-196487.0,39993928.0,74097536.0,7480603.0,70335019.0,105280053.0,4680594.0,66616933.0
242121,2037778.0,9726594.0,23765853.0,814366.0,81404.0,21516107.0,1435380.0,0.0,1435380.0,22951487.0,1392250.0,11008063.0,2916339.0,0.0,15399295.0,5672701.0,5820517.0,5216156.0,604361.0,22347126.0,22951487.0,1192643.0,406456.0,23146.0,0.0,0.0,1622245.0,3763.0,3763.0,2058.0,2058.0,0.0,0.0,0.0,0.0,1965356,1965356,1919763,1919763,0,0,0,0,0,0,0,0,35684,32896,2788,0.0,0.0,1899714,1899714,5820517,5817729,2788,0,0,0,5820517,5817729,2788,0,1360677,338298,959429,479666,0,0,1277568,158478,0.0,0.0,5216156,976442,164995,613434,597151,23740,2840394,1,1306340.0,1307375.0,1035.0,0.0,0.0,0.0,0.0,0.0,604361.0,22347126.0,0.0,257429.0,5216156.0
243346,19392196.0,58077829.0,87864681.0,5728253.0,123778.0,79603751.0,2532677.0,2270082.0,262595.0,82136428.0,8921488.0,85553293.0,43256551.0,1780912.0,140230321.0,82152492.0,61503707.0,50667531.0,10836176.0,65628972.0,82136428.0,23624875.0,50170862.0,287451.0,258339.0,489482.0,74831009.0,2383835.0,2383835.0,1348563.0,1348563.0,221628.0,221628.0,526193.0,526193.0,33984915,33984915,25959311,25959311,219705,209705,0,10000,219705,209705,0,10000,-421989,-422104,115,723040.0,723040.0,751274,751274,61503707,61493592,115,10000,0,0,61503707,61493592,115,10000,17074976,11048882,1965326,195996,4533342,2281025,25470114,4425682,174524.0,72448.0,50667531,18423391,5700942,4003500,4074343,831357,17633998,1,25288004.0,24860588.0,-427416.0,10000.0,-422323.0,-221628.0,16497341.0,61493593.0,10836176.0,65628972.0,79866346.0,123778.0,50667531.0
243443,24362317.0,42563522.0,72736478.0,34380190.0,15793519.0,24554773.0,13801515.0,1322124.0,12479391.0,38356288.0,5407007.0,73355324.0,31111338.0,3780806.0,114334652.0,71771130.0,43772730.0,40656241.0,3116489.0,35239799.0,38356288.0,14109953.0,7309426.0,168000.0,1971466.0,0.0,23558845.0,1367855.0,1367855.0,0.0,0.0,0.0,0.0,1367855.0,1367855.0,27024422,27024422,13734037,13734037,1141830,674327,467503,0,21323,21323,0,0,-3196539,-1168642,-1906029,954701.0,954701.0,3312658,3312530,43772730,45332996,-1438398,-121868,0,0,43772730,45332996,-1438398,-121868,14171459,7216142,5748402,2580309,6572202,2813509,10447607,3450252,2819125.0,112305.0,40656241,16172517,6930295,7272185,3886676,711685,5682883,1,24395369.0,21613015.0,-2782354.0,592112.0,-3196695.0,-177771.0,4851755.0,45332996.0,3116489.0,35239799.0,10264161.0,15793519.0,40656241.0
243498,1211452.0,1868425.0,3079877.0,1259267.0,871953.0,550102.0,1270508.0,1220508.0,50000.0,1820610.0,759711.0,2528650.0,950397.0,0.0,4238758.0,2370333.0,1173683.0,1253077.0,-79394.0,1850005.0,1820610.0,0.0,0.0,0.0,135600.0,78500.0,214100.0,18650.0,18650.0,0.0,0.0,16580.0,16580.0,2070.0,2070.0,367594,367594,0,0,266766,266766,0,0,133620,133620,0,0,67736,67736,0,90795.0,90795.0,212787,212787,1173683,1173683,0,0,0,0,1173683,1173683,0,0,417746,310817,273561,172043,94859,51651,348502,48406,118409.0,94972.0,1253077,677889,94526,330604,104910,34634,10514,1,690804.0,720796.0,29992.0,15000.0,14992.0,0.0,540806.0,620200.0,-79394.0,1850005.0,0.0,871953.0,1253077.0
243568,18657207.0,4993339.0,36470475.0,3122670.0,0.0,32293042.0,1054763.0,75019.0,979744.0,33347805.0,70500.0,4676931.0,19196726.0,0.0,26435293.0,21441954.0,22791858.0,21419014.0,1372844.0,31974961.0,33347805.0,432691.0,258339.0,0.0,193988.0,0.0,924133.0,595105.0,595105.0,75272.0,75272.0,0.0,0.0,118462.0,118462.0,15827749,15827749,4883019,4883019,0,0,0,0,0,0,0,0,-1531013,-1531013,0,0.0,0.0,1418894,1410466,22791858,22783430,0,8428,0,0,22791858,22783430,0,8428,5267198,3503778,2490238,1382357,678624,379974,3194317,1449883,0.0,0.0,21419014,9722501,1592615,1538723,1096069,7292,7461814,1,5705114.0,5291713.0,-413401.0,0.0,-670364.0,0.0,933052.0,22352066.0,1372844.0,31974961.0,28279447.0,0.0,21419014.0
243577,23421518.0,61982027.0,109108435.0,18354611.0,9077074.0,88809300.0,1944524.0,0.0,1944524.0,90753824.0,11588595.0,70893423.0,36138670.0,387119.0,120000835.0,58018808.0,43871581.0,39105019.0,4766562.0,85987262.0,90753824.0,10151122.0,433084.0,94182.0,0.0,299571.0,10977959.0,60404.0,60404.0,0.0,0.0,0.0,0.0,60404.0,60404.0,31775788,31775788,3413341,0,0,0,0,0,0,0,0,0,-1813874,0,-1813874,585193.0,585193.0,6407984,4561590,41864643,38298558,3566085,0,0,0,41864643,38298558,3566085,0,16091687,9430680,2822298,1175483,4995669,2294634,6950419,2537195,0.0,0.0,34995653,16075944,1856623,68336,3531248,568043,12895459,1,22528344.0,23421518.0,893174.0,0.0,0.0,0.0,4766562.0,45717975.0,4766562.0,85987262.0,28771797.0,9077074.0,39105019.0
243601,24394635.0,87668254.0,135003573.0,17736044.0,7986332.0,114036895.0,3230634.0,2757734.0,472900.0,117267529.0,6064225.0,127635450.0,62481709.0,10235407.0,207478758.0,119810504.0,112294364.0,71387723.0,40906641.0,92334284.0,117267529.0,37969313.0,82152005.0,587379.0,315352.0,1544306.0,122568355.0,5775939.0,5775939.0,3328903.0,3328903.0,228570.0,228570.0,1631087.0,1631087.0,60643079,60643079,49767046,49767046,317927,317927,0,0,317927,317927,0,0,-450886,-450886,0,169063.0,169063.0,1234063,1234063,112294364,112294364,0,0,0,0,112294364,112294364,0,0,30083823,18232626,2347035,453835,6372660,2508577,28735935,6718003,164854.0,69228.0,71387723,28692572,9380417,7642481,6548879,1317667,17805707,1,29140311.0,28647784.0,-492527.0,0.0,-476606.0,-228570.0,24933245.0,112294364.0,40906641.0,92334284.0,114509795.0,7986333.0,71387723.0
243744,46473800000.0,7903923000.0,60274271000.0,9867434000.0,4206640000.0,27378445000.0,23028392000.0,9543935000.0,13484457000.0,50406837000.0,899191000.0,9714384000.0,2040086000.0,458954000.0,14319899000.0,6415976000.0,6242970000.0,6839072000.0,-209399000.0,50616236000.0,50406837000.0,7318000.0,40659000.0,504000.0,291305000.0,209912000.0,549698000.0,323458000.0,401531000.0,11542000.0,9445000.0,235933000.0,193067000.0,146234000.0,119665000.0,526152000,526152000,899725000,899725000,2102773000,665386000,1001219000,436168000,1749863000,312476000,1001219000,436168000,-47591000,1292420000,-1310623000,290587000.0,290587000.0,0,0,6242970000,6145594000,-309404000,406780000,294662000,-294662000,6242970000,6440256000,-604066000,406780000,2380695000,1184973000,195233000,60998000,254338000,115403000,684507000,316349000,611857000.0,166016000.0,6839072000,3114324000,1258860000,370829000,487509000,170061000,1437489000,1,37788187000.0,36338794000.0,-1449393000.0,505403000.0,91944000.0,-1465657000.0,-123768000.0,6850346000.0,-209399000.0,50616236000.0,40241061000.0,4206640000.0,6839072000.0
243823,35508000.0,48240000.0,126777000.0,18927000.0,0.0,106060000.0,1790000.0,720000.0,1070000.0,107850000.0,2256000.0,51857000.0,17124000.0,423000.0,71660000.0,23420000.0,63124000.0,62946000.0,3086000.0,104764000.0,107850000.0,1318000.0,1500000.0,1708000.0,22000.0,6572000.0,11120000.0,8845385.0,8845385.0,86000.0,86000.0,18000.0,18000.0,7033385.0,7033385.0,55778000,55778000,1823000,1823000,342000,342000,0,0,342000,342000,0,0,-5330000,-5330000,0,2683000.0,2683000.0,4917000,4917000,63124000,63124000,0,0,0,0,63124000,63124000,0,0,20765000,12307000,5254000,1679000,7483000,2637000,21410000,7358000,1949000.0,118000.0,62946000,25331000,6937000,5745000,3402000,51000,21480000,1,40856000.0,35508000.0,-5348000.0,4000.0,-5334000.0,-18000.0,3068000.0,68208000.0,3086000.0,104764000.0,59610000.0,0.0,62946000.0
243832,2515504.0,11764433.0,27207943.0,6178284.0,713201.0,21029659.0,0.0,0.0,0.0,21029659.0,0.0,2416099.0,13289632.0,0.0,23554354.0,11789921.0,37208893.0,34248405.0,2960488.0,18035860.0,21029659.0,9620236.0,243037.0,164943.0,0.0,0.0,10028216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26211304,26211304,8301972,8301972,0,0,0,0,0,0,0,0,-256960,-256960,0,0.0,0.0,0,0,37208893,37208893,0,0,0,0,37208893,37208893,0,0,9546571,3883784,3523477,1694303,7083006,2219039,13373905,3144243,0.0,0.0,34248405,11090797,1766324,4547566,1231493,119765,15492460,1,1099981.0,1784110.0,684129.0,973390.0,62597.0,-13988.0,2960488.0,32208893.0,2960488.0,18035860.0,21029659.0,713201.0,34248405.0
245652,76164300.0,41625217.0,153352629.0,19058362.0,10057344.0,24443926.0,109850341.0,90356466.0,19493875.0,134294267.0,6145506.0,57268046.0,5629222.0,1708297.0,70751071.0,29125854.0,30436087.0,24995884.0,-8358265.0,142652532.0,134294267.0,538848.0,149635.0,6751.0,2809863.0,5827784.0,9332881.0,9332881.0,9332881.0,149635.0,149635.0,2809863.0,2809863.0,5827784.0,5827784.0,6150349,6150349,1840495,1840495,11772631,1595500,9019199,1157932,11772631,1595500,9019199,1157932,2791403,2791403,0,5351482.0,5351482.0,1355919,1328363,30436087,20231400,9046755,1157932,2436721,-2436721,30436087,22668121,6610034,1157932,7310215,4857082,1560538,790844,5622372,2177180,4742047,1754998,4467862.0,995993.0,24995884,11405765,3091863,2621746,1867802,402263,5606445,1,111254315.0,97641539.0,-13612776.0,3032858.0,-11942912.0,-3905526.0,-2605957.0,22668122.0,-8358265.0,142652532.0,24443926.0,10057344.0,24995884.0
245953,29847422.0,24413614.0,46962121.0,8480517.0,5135713.0,33293436.0,5188168.0,1474739.0,3713429.0,38481604.0,2935685.0,28548501.0,6459140.0,270231.0,38213557.0,13799943.0,30531031.0,30452321.0,2139610.0,36341994.0,38481604.0,3436359.0,2049836.0,531803.0,883000.0,4283000.0,11183998.0,6604801.0,6918059.0,1752059.0,1752059.0,883000.0,883000.0,4283000.0,3969742.0,17063497,17063497,3583524,3583524,2778160,756835,1936325,85000,2778160,756835,1936325,85000,110174,75753,34339,1803298.0,1803298.0,5192378,5192378,30531031,28475285,1970664,85082,2665275,-2665275,30531031,31140560,-694611,85082,5171162,3758620,1555640,989063,6703782,2621460,6812949,2440351,5042788.0,934304.0,30452321,10743798,1735949,1016631,2381539,150191,14424213,1,2949740.0,3544543.0,594803.0,1794310.0,22006.0,-52082.0,2612164.0,31003585.0,2139610.0,36341994.0,11976685.0,5029483.0,30452321.0
246345,411454.0,10703.0,625112.0,177340.0,0.0,196671.0,251101.0,213627.0,37474.0,447772.0,0.0,0.0,635145.0,0.0,667579.0,656876.0,892376.0,789840.0,102536.0,345236.0,447772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883780,883780,0,0,20942,20342,600,0,20942,20342,600,0,-14516,-18506,3990,0.0,0.0,1963,65433,892376,951256,-58880,0,64700,-64700,892376,1015956,-123580,0,429593,277161,122663,71063,33326,0,204258,75987,0.0,0.0,789840,424211,82216,138507,4714,4870,135322,1,225578.0,229568.0,3990.0,0.0,3990.0,0.0,161416.0,951256.0,102536.0,345236.0,338284.0,0.0,789840.0
247649,26648838.0,41554570.0,74518608.0,22682054.0,18946266.0,45502914.0,6333640.0,4136117.0,2197523.0,51836554.0,546516.0,61198587.0,10653310.0,506013.0,75852168.0,34297598.0,27070793.0,30067149.0,-2987577.0,54897374.0,51836554.0,416095.0,68107.0,0.0,116200.0,8537452.0,9137854.0,8653652.0,8653652.0,68107.0,68107.0,116200.0,116200.0,8053250.0,8053250.0,18560973,18560973,328899,0,3387480,1006227,2381253,0,3387480,1006227,2381253,0,-2580984,-2668933,87949,7009164.0,7009164.0,0,0,27070793,24247392,2823401,0,-5001614,5001614,27070793,19245778,7825015,0,6769511,4293633,3334963,2333485,3975529,2549324,10320003,3351721,5667143.0,810144.0,30067149,13338307,4376486,1935247,1880399,355125,8181585,1,26293465.0,24424859.0,-1868606.0,1778120.0,-3762926.0,-116200.0,-809364.0,29472795.0,-2987577.0,54897374.0,23484690.0,18946266.0,30067149.0
363907,0.0,4262291.0,5264789.0,2619410.0,2494384.0,2631481.0,13898.0,13898.0,0.0,2645379.0,1054027.0,3923695.0,1497496.0,45483.0,7155790.0,2893499.0,1728581.0,1826466.0,697267.0,1947752.0,2645379.0,1000767.0,73677.0,4947.0,0.0,77628.0,1157019.0,8500.0,8500.0,7200.0,7200.0,0.0,0.0,0.0,0.0,1083511,1083511,544055,544055,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1728581,1728581,0,0,0,0,1728581,1728581,0,0,706505,546113,135052,85878,244210,45234,740699,151637,0.0,0.0,1826466,828862,93773,111593,150844,130548,510846,1,4135.0,4132.0,-3.0,0.0,0.0,0.0,697627.0,1728581.0,697267.0,1947752.0,1717665.0,2301540.0,1826466.0
363916,0.0,2224495.0,2747700.0,1367073.0,1301822.0,1373374.0,7253.0,7253.0,0.0,1380627.0,550098.0,2047781.0,781545.0,23738.0,3734616.0,1510121.0,902148.0,953332.0,364094.0,1016533.0,1380627.0,441351.0,26247.0,3760.0,0.0,2800.0,474158.0,4400.0,4400.0,3924.0,3924.0,0.0,0.0,0.0,0.0,565485,565485,296713,296713,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,31118,31118,902148,902148,0,0,0,0,902148,902148,0,0,368726,306331,70484,33654,127548,23963,386574,71548,0.0,0.0,953332,435496,48940,58241,78726,57915,274014,1,2158.0,2156.0,-2.0,0.0,0.0,0.0,364094.0,902148.0,364094.0,1016533.0,896451.0,1201177.0,953332.0
366252,22803331.0,161289366.0,251495250.0,133303947.0,102768624.0,113471351.0,4719952.0,4522907.0,197045.0,118191303.0,34761713.0,286082236.0,57862476.0,2800398.0,381506823.0,220217457.0,149809283.0,155087029.0,-3109986.0,126902012.0,118191303.0,6701156.0,7949687.0,4984338.0,0.0,0.0,19635181.0,3738087.0,3738087.0,586355.0,586355.0,0.0,0.0,3151732.0,3151732.0,75591338,75591338,14395061,14395061,3535241,2978250,35172,521819,3304178,2747187,35172,521819,-2572315,-1822611,-760021,18919733.0,18919733.0,3347332,3347332,149809283,150001996,-724849,532136,212081,-212081,149809283,150214077,-936930,532136,68058159,30417986,15967463,8472793,18901367,5507160,31349859,8614432,18183522.0,3933306.0,155087029,57588274,32374999,10859310,12544988,2545488,39173970,1,29039398.0,26134155.0,-2905243.0,2038132.0,-4387009.0,-757707.0,-2705192.0,152357055.0,-3109986.0,126902012.0,64201241.0,102768624.0,155087029.0
366368,559496.0,8187722.0,16096413.0,4986686.0,3726028.0,9906481.0,1203246.0,316948.0,886298.0,11109727.0,329461.0,1317845.0,913271.0,74328.0,13903037.0,5715315.0,6571639.0,8158024.0,-1586385.0,12696112.0,11109727.0,0.0,46327.0,0.0,1203246.0,383493.0,1633066.0,836500.0,836500.0,46327.0,46327.0,559496.0,559496.0,230677.0,230677.0,3845156,3845156,46327,46327,2402954,2199227,203727,0,1663217,1459490,203727,0,-458496,-464816,6320,0.0,0.0,487409,778248,6571639,6652431,-80792,0,0,0,6571639,6652431,-80792,0,1481726,1107536,0,0,112387,55985,3097746,1989758,0.0,0.0,8158024,3724909,794318,1192071,594274,109196,1743256,1,554176.0,559496.0,5320.0,0.0,6320.0,-1000.0,-1505593.0,6652431.0,-1586385.0,12696112.0,2639835.0,3726028.0,8158024.0
